_id,Customer ID,First Name,Last Name,Email,Phone Number,Registration Date,Age,Gender,Location.Street,Location.City,Location.State,Location.Postal Code,Location.Country,Purchase Frequency,Average Order Value,Recency of Purchase,Average Items per Order,Loyalty Program Membership,Online Shopping,Open Rate of Emails,Click-Through Rate,Total Spending,Repeat Purchases,Social Media Engagement,Customer Feedback
64ea5e09fe4f979a95e9d487,8e09bbf4-9db2-4cca-b4a2-cb915975bdcb,Robert,Gray,jacksonrobert@example.com,+1-927-821-2144x88375,2020-09-30,79,Female,3224 Garcia Springs Suite 406,East Paulport,ME,53087,Papua New Guinea,32,27.51,362,4,true,false,0.32,0.44,650.79,10,0.78,2.84
64ea5e09fe4f979a95e9d488,fb72e913-c468-4c3b-8bfe-8cf21ffeffc4,Ryan,Lee,mendozamaurice@example.net,382.640.7347x8745,2023-06-26,26,Other,9583 Hartman Mission Apt. 249,Murphyland,NH,80818,Grenada,33,34.63,213,8,false,false,0.92,0.33,1834.61,9,0.75,2.69
64ea5e09fe4f979a95e9d489,3976a835-66bb-4bff-b37b-6c8ebcf2721a,Jennifer,Gonzalez,clayton14@example.com,(602)516-8165x6026,2022-02-06,60,Male,85912 Andrews Estate,Hansenmouth,OR,48028,Netherlands,29,46.78,233,4,false,false,0.37,0.71,1403.17,1,0.95,4.28
64ea5e09fe4f979a95e9d48a,f1055de9-336f-4efd-a2e2-a2231a78613a,Steven,Davidson,powellnicholas@example.org,622-254-7742x208,2020-10-02,32,Other,435 Wayne Mountain Suite 338,Michaelhaven,NE,86715,Mozambique,40,55.19,149,4,false,true,0.76,0.58,1076.62,9,0.58,1.57
64ea5e09fe4f979a95e9d48b,3a6a25ea-17b8-4bc9-a096-194a26ccd410,Eric,Sawyer,lawrencetanner@example.org,368.551.4858,2023-03-09,51,Male,72471 Ryan Plaza,Lake Jessica,AZ,26105,Trinidad and Tobago,4,20.75,148,5,false,true,0.66,0.37,1612.88,9,0.14,3.69
64ea5e09fe4f979a95e9d48c,0292411e-1f3a-4857-9ad1-4d49d28b5531,John,Lewis,glopez@example.org,+1-666-365-5180x890,2022-03-03,34,Other,5512 Kenneth Parkways,Patelfort,VT,85446,Montenegro,6,189.54,311,3,false,true,0.69,0.83,266.63,9,0.15,3.69
64ea5e09fe4f979a95e9d48d,a22bb726-aea4-49bf-af22-32c3c35fa7a9,John,Roberts,lewisjacqueline@example.org,(977)693-3685,2023-03-15,67,Other,4743 Jenna Summit Apt. 434,New Patricia,MN,32648,Bahamas,46,166.66,113,7,false,true,0.04,0.57,385.14,1,0.48,0.14
64ea5e09fe4f979a95e9d48e,c7427d53-7cd9-4618-ba9c-0eb0cb5a8954,Mindy,Ruiz,umathews@example.net,(765)844-1544x773,2020-07-22,40,Female,40841 Amber Stravenue Apt. 367,North Christieview,PR,80058,Gabon,33,13.48,191,1,true,false,0.09,0.15,970.9,5,0.28,4.74
64ea5e09fe4f979a95e9d48f,c91507f0-7416-45f2-abc7-e77a06bdd916,Travis,Vega,sosagregory@example.net,(347)253-6138x04151,2022-02-28,27,Other,82978 Walker Forest,Lake Reginaldmouth,TN,03055,Chile,44,63.46,266,2,true,false,0.18,0.4,346.59,6,1,2.91
64ea5e09fe4f979a95e9d490,0467d61c-f2b3-447d-99bc-e66cd774d9da,Jonathan,Garcia,michaelbaldwin@example.net,+1-611-835-2971x7494,2020-03-21,32,Male,116 Boyer Mountains,Jasminefort,AL,92149,Guernsey,50,176.12,5,6,false,false,0.71,0.53,986.68,8,0.02,4.6
64ea5e09fe4f979a95e9d491,1cb8d10e-19b3-4389-ae50-28e63171f934,Michael,Gonzalez,ujones@example.org,486-640-3928x9196,2022-06-29,25,Female,196 Valdez Underpass,New Richard,CT,84781,Ukraine,43,13.48,148,7,false,false,0.6,0.26,470.76,9,0.1,2.38
64ea5e09fe4f979a95e9d492,f334f739-6275-4763-bf8f-964c7e483231,Jessica,Gallegos,maxwellkyle@example.com,001-839-984-8851x168,2021-04-16,29,Male,7240 Underwood Harbor Suite 468,South Nicholasland,AK,28660,Peru,34,179.25,222,10,false,false,0.58,0.73,1003.52,10,0.58,4.63
64ea5e09fe4f979a95e9d493,b140ad02-760b-49b9-8f50-2cba90ad0200,Amanda,Morales,nathaniel80@example.net,(488)296-6447x786,2020-09-11,37,Male,857 Valenzuela Estate,West Jasonside,AZ,35892,Morocco,20,100.81,189,9,false,false,0.9,0.36,1477.97,7,0.86,0.81
64ea5e09fe4f979a95e9d494,90139dfb-fdd1-4485-b415-c2ca65a5ddca,Teresa,Parker,sarahphillips@example.com,+1-489-652-3198x5601,2022-05-05,18,Female,3667 Amanda Station Apt. 483,West Ashley,OR,02612,Svalbard & Jan Mayen Islands,32,137.93,128,9,true,true,0.26,0.23,1984.88,7,0.55,1.57
64ea5e09fe4f979a95e9d495,095a562d-b1dc-4a95-a3a0-88c13f3d4ca1,Michelle,Graves,kramernancy@example.com,001-317-398-3506x898,2022-09-17,68,Female,5126 Gregory Gateway,Gregoryton,KY,55399,Timor-Leste,36,185.9,59,7,true,false,0.67,0.26,1453.14,3,0.74,0.86
64ea5e09fe4f979a95e9d496,1e6a9d84-9a62-4ef9-a2e8-e48c20260ece,Nancy,James,bbeck@example.org,670.343.4223,2020-10-13,58,Other,43230 Patrick Port,Heathermouth,WY,56686,Liechtenstein,7,190.44,326,5,true,true,0.02,0.22,1811.38,9,0.46,4.27
64ea5e09fe4f979a95e9d497,dd2d3aa0-507a-465d-9211-c08df57ebb77,Brett,Cooper,amandavalenzuela@example.org,+1-925-864-0488x374,2020-04-23,21,Female,7309 Matthew Prairie,Luceroside,LA,73503,Korea,6,37.89,351,7,false,true,0.35,0.52,1200.93,1,0.01,3.09
64ea5e09fe4f979a95e9d498,f2e9666c-8783-4e81-a892-485a7aebbc0e,Erika,Willis,mariereyes@example.org,999.664.9397,2022-06-24,19,Other,966 Pugh Crossroad,Garrisonchester,RI,36946,Dominica,45,173.88,83,4,true,false,0.56,0.86,1171.19,9,0.86,0.04
64ea5e09fe4f979a95e9d499,d10a5cfe-b2be-455b-b545-93bd5f17a9c3,Travis,Ho,gomezsteven@example.com,260-245-7514x854,2022-05-18,64,Other,71140 Archer Valley,Matthewburgh,IN,23652,Uzbekistan,37,28.52,192,9,false,false,0.36,0.52,1972.92,8,0.91,2.85
64ea5e09fe4f979a95e9d49a,a6c31b0d-8093-41b8-866f-fe44de1a64b0,Sharon,Coleman,huntcassandra@example.net,781.770.5438,2023-05-18,66,Female,61355 Swanson Corners Suite 914,Lyonsfurt,FM,11669,United Arab Emirates,35,150.97,180,10,true,false,0.06,0.63,1170.29,9,0.17,3.75
64ea5e09fe4f979a95e9d49b,484f6e57-281b-4e82-b4e2-e546a602fac1,Mark,Diaz,zhayes@example.net,(740)257-3210x13462,2022-12-13,46,Female,992 Shawn Forges,Karenstad,DE,33854,Congo,24,134.4,270,6,false,false,0.01,0.88,1068.35,3,0.61,2.56
64ea5e09fe4f979a95e9d49c,83466bb7-4a3c-4413-9d3b-67071bd31f2f,Amy,Cruz,hartjennifer@example.com,342.599.6591x9259,2023-04-28,44,Other,19934 Wendy Trafficway Apt. 431,North James,VA,57835,Togo,19,35.33,210,3,true,true,0.97,0.45,1457.58,4,0.82,1.28
64ea5e09fe4f979a95e9d49d,75913770-4670-4cca-916e-65272e1facfc,Thomas,Hahn,williamsoncynthia@example.com,(340)920-7286,2020-03-19,45,Male,50238 Glass Rue Suite 323,South Jocelyn,NM,25088,Tajikistan,40,105.57,327,10,true,true,0.87,0.08,1159.89,7,0.29,1.76
64ea5e09fe4f979a95e9d49e,17450b21-30c4-47a3-96dc-1e98033560a4,Jeremy,Boyle,hhopkins@example.net,(586)909-1384,2022-04-21,57,Other,22904 Charles Ridge Apt. 164,Gutierrezfurt,PW,86009,Ghana,7,38.73,268,5,true,false,0.91,0.82,414.66,6,0.83,1.42
64ea5e09fe4f979a95e9d49f,085d0864-13bd-441f-a565-99d9f1d175c1,Alexander,Crawford,vhatfield@example.org,001-429-796-5087x6553,2020-04-07,40,Female,71219 Vanessa Vista,Andrewside,IL,55170,North Macedonia,28,85.9,257,3,false,true,0.54,0.82,281.01,1,0.63,4.07
64ea5e09fe4f979a95e9d4a0,144abf94-43e2-46b3-9dac-ac33e77cfc1e,Nathan,Black,dnelson@example.net,414.445.1435x99432,2020-06-13,56,Female,01354 Wheeler Skyway,West Bethview,PA,99345,Pakistan,42,70.5,139,8,false,true,0.94,0.3,166.24,5,0.93,0.2
64ea5e09fe4f979a95e9d4a1,d798cc59-458c-43c8-9bab-7d679b4f0ea1,Mary,Griffin,mooremichelle@example.com,8443995082,2022-03-31,64,Other,351 Moore Pike Suite 482,South Melanie,FM,07154,Timor-Leste,47,157.51,22,7,true,true,0.06,0.46,317.83,10,0.03,3.02
64ea5e09fe4f979a95e9d4a2,d52548a3-3ce5-4ebe-ad79-f5f130410ba2,John,Greer,kellicastro@example.com,5682457493,2021-04-22,57,Female,240 Matthew Burgs Suite 118,West Heather,LA,37602,Colombia,17,115.97,343,5,true,false,0.77,0.72,1290.97,5,0.3,1
64ea5e09fe4f979a95e9d4a3,2fe78eed-ab5f-436a-a763-4e0934221152,Patrick,Garcia,melissa41@example.net,(265)357-6099x7613,2022-05-22,59,Female,6708 Robert Ville,South Jennifer,NV,38602,Tajikistan,6,40.94,166,4,false,true,0.03,0.24,379.47,1,0.16,0.87
64ea5e09fe4f979a95e9d4a4,73f74f07-d4c7-4c03-8e27-303146d4fbee,Stacy,Vargas,joelmckenzie@example.com,775-205-1351x56319,2021-10-11,19,Male,8083 Victoria Port,West Eric,ME,41239,Equatorial Guinea,6,121.29,129,8,true,true,0.41,0.3,1596.87,8,0.43,1.98
64ea5e09fe4f979a95e9d4a5,27dd6e54-765f-423b-8852-e027a82c9dfc,David,Smith,swansonjennifer@example.org,534.632.8722x892,2021-03-05,20,Other,67487 Martin Camp Apt. 559,Caitlinfurt,WV,64606,Netherlands,46,112.55,253,8,true,false,0.74,0.72,1272.4,6,0.14,4.67
64ea5e09fe4f979a95e9d4a6,9b5fd7d6-a964-434d-87f5-a15e8e661975,Heather,Avery,dwilliams@example.com,+1-712-771-3972x7332,2021-08-17,60,Other,986 John Knoll,Lake Monicaburgh,GA,26758,Bahamas,21,66.43,171,10,false,true,0.9,0.48,1948.93,6,0.49,3.99
64ea5e09fe4f979a95e9d4a7,b8429b30-983f-4210-bd62-2645f3d7ce6e,Amanda,Hutchinson,brownjohn@example.net,650-379-5587,2021-11-04,62,Other,14730 Berger Estates Suite 865,Oconnellfurt,WA,23435,Saint Kitts and Nevis,49,38.68,305,6,false,false,0.91,0.62,1173.78,5,0.09,4.61
64ea5e09fe4f979a95e9d4a8,bfab61bb-5d25-4498-88e5-215d77643637,Lee,Greene,marvingallagher@example.net,531.891.0805,2021-08-16,54,Female,848 Terri Manors,Christensenhaven,PR,53302,Norfolk Island,22,64.94,22,6,true,true,0.89,0.57,1450.65,6,0.43,3.7
64ea5e09fe4f979a95e9d4a9,bdc8fc69-2771-4ae4-87bf-0706fb1054f2,Brett,Olson,ddaniels@example.com,573-979-3580x199,2020-04-11,35,Other,142 Copeland Point,Charlesfurt,WA,37577,Faroe Islands,20,148.14,148,6,false,false,0.66,0.81,1311.03,2,0.45,0.9
64ea5e09fe4f979a95e9d4aa,cf115c79-9cc1-422b-a0b1-796ff9768c00,Gregory,Miller,sullivandenise@example.net,+1-394-644-9236,2021-02-18,60,Male,555 Brandon Gateway,Nguyenhaven,AR,09311,Vanuatu,14,37.71,259,3,true,false,0.37,0.06,857,9,0.07,4.96
64ea5e09fe4f979a95e9d4ab,1ce48815-bab6-4207-baf7-4e895802bcf9,Melanie,Scott,estradajulie@example.net,(688)768-2447,2021-07-14,37,Female,05536 Johnson Mill,Danielfort,NY,68371,Israel,42,82.07,153,7,true,false,0.05,0.11,1787.05,9,0.99,3.45
64ea5e09fe4f979a95e9d4ac,b3c9d6aa-1577-4f38-b881-2aa3a1e2966c,Michael,Snyder,econrad@example.org,257.481.7418,2020-01-27,56,Male,6218 Sexton Plaza Apt. 401,South Joseberg,CO,19896,Afghanistan,7,80.2,120,6,true,false,0.01,0.69,366.87,6,0.16,0.34
64ea5e09fe4f979a95e9d4ad,ad74eefd-2760-4c95-b6aa-4835fdcc9aaf,Brian,Gomez,fletcherzachary@example.net,864-351-3326,2020-10-06,74,Female,7814 Joan Valleys Suite 210,South Beth,ME,62381,Estonia,3,160.97,6,4,true,true,0.73,0.11,225.08,9,0.74,3.11
64ea5e09fe4f979a95e9d4ae,d620b65e-d5a4-48ab-86c3-9de0f0718832,Robert,Williams,phillipsmichelle@example.org,+1-696-536-2841x91297,2022-02-23,40,Male,4449 Parrish Lakes,Lisaview,WV,13780,Korea,44,85.82,24,8,false,false,0.05,0.14,1666.72,4,0.23,1.04
64ea5e09fe4f979a95e9d4af,1a72ab9a-acb6-4fd9-bbf3-e9e7fa557e48,Edward,Ruiz,phillip60@example.com,(806)571-5157x67184,2023-07-06,62,Other,38420 Teresa Fall Apt. 690,Port Melissachester,KS,08168,Philippines,13,54.39,227,10,true,false,0.72,0.22,766.49,2,0.81,0.55
64ea5e09fe4f979a95e9d4b0,d7e3c89c-ddc1-44c6-92aa-a4c39297f632,Madison,Hogan,carol09@example.net,001-557-994-4189x7553,2023-02-21,80,Male,23999 Hanson Fords,East Latashaberg,OR,42556,Marshall Islands,42,144.45,266,4,true,true,0.58,0.59,446.04,8,0.91,3.24
64ea5e09fe4f979a95e9d4b1,7908cdec-3ffb-4bd7-890d-486787b40d4d,Benjamin,Morrow,anthony41@example.net,+1-401-549-4029x6644,2022-07-27,53,Other,5605 Hill Road,North Tami,UT,92913,Samoa,40,28.78,94,9,false,true,0.33,0.07,532.72,9,0.11,4.64
64ea5e09fe4f979a95e9d4b2,a72e8c6a-ff4d-4228-9829-545461c56e26,Allen,Shaw,moorechristopher@example.com,552.649.1577x6910,2020-09-18,36,Other,96724 Morales Bridge,Melissaberg,CT,80339,Belarus,47,188.28,279,5,true,true,0.19,0.53,950.74,1,0.24,3.19
64ea5e09fe4f979a95e9d4b3,79cec3f8-2cc2-4b16-bb3a-6ce0349218e5,Lori,Douglas,sandrawilson@example.org,001-379-889-4270,2021-02-18,34,Female,4429 Strickland Parkway,Romerochester,MS,53171,Gabon,30,178.26,114,8,false,false,0.85,0.97,1712.47,9,0.06,0.11
64ea5e09fe4f979a95e9d4b4,4251d160-e14d-4b8f-85eb-7b613088441a,Dana,Gentry,woodcheryl@example.net,350-722-5257x37748,2021-11-15,64,Male,1805 Doyle Street,Port Christophermouth,NY,62138,Libyan Arab Jamahiriya,12,110.63,290,5,false,true,0.06,0.36,1700.49,1,0.89,0.55
64ea5e09fe4f979a95e9d4b5,962de1dd-294a-4606-891c-1002cb953685,Virginia,Miranda,jessicasteele@example.net,517-538-0212x829,2021-02-28,54,Male,355 Wesley Corners Apt. 745,Floydbury,VA,49042,Saudi Arabia,26,132.41,223,8,true,false,0.36,0.54,717.83,8,0.52,2.11
64ea5e09fe4f979a95e9d4b6,a4a4146b-c8bb-420e-be39-cd48b6da8647,Johnathan,Wright,omiller@example.com,403.231.3169x466,2023-02-12,34,Female,91833 Hurley Roads Suite 540,Jennifertown,AL,47727,Azerbaijan,9,193.37,22,10,false,false,0.81,0.07,1773.29,2,0.03,0.33
64ea5e09fe4f979a95e9d4b7,aebc90df-cb5a-4d51-b917-8635a638daa4,Alyssa,Coleman,johnsonamy@example.org,387-204-8174x1697,2022-03-05,46,Other,063 Larry Drive,Boyleport,MP,07474,Guatemala,19,163.47,77,5,false,false,0.94,0.91,1603.63,4,0.63,0.31
64ea5e09fe4f979a95e9d4b8,576b0028-4f61-4029-8988-c54ce1ad73b9,Harry,Carlson,lbruce@example.org,+1-513-990-7359x90997,2021-10-28,19,Female,615 Hart Prairie Suite 679,Port Patrick,ME,85730,Palau,43,172.42,201,3,false,false,0.58,0.27,1897.13,8,0.14,4.65
64ea5e09fe4f979a95e9d4b9,66417415-dd95-4a54-8b47-c04f260da8b4,Mary,Lane,ophillips@example.com,6488479008,2020-04-08,21,Female,8873 Cochran Summit,Johnsonton,AS,64998,Algeria,8,48.39,255,4,true,false,0.69,0.58,725.99,8,0.09,0.41
64ea5e09fe4f979a95e9d4ba,b2a27ff9-ad2b-44cc-908a-b230486095a7,Brittany,Rocha,barrerajason@example.com,001-820-409-9393,2020-01-22,78,Female,165 May Points Apt. 367,Villanuevahaven,IA,60955,Malta,20,122.35,331,7,false,false,0.71,0.17,1910.79,2,0.54,4.98
64ea5e09fe4f979a95e9d4bb,376eee83-cfb1-4c5c-bd6a-e0aceddc2daa,Cathy,Huffman,michellebarton@example.com,+1-409-437-2685x412,2021-03-27,59,Other,364 Faulkner Corners Apt. 558,Johnmouth,MO,12327,Mayotte,15,170.42,274,5,false,true,0.24,0.54,1878.4,8,0.64,2.47
64ea5e09fe4f979a95e9d4bc,28ed08d2-6be9-4169-a7b2-084160be538f,Nancy,Robinson,uflores@example.org,933.460.8274x6262,2021-10-06,53,Male,4837 Knight Lakes Suite 605,Stevenmouth,KS,67888,Singapore,24,120.33,154,10,true,false,0.27,0.21,1765.76,9,0.4,0.25
64ea5e09fe4f979a95e9d4bd,e5a9370f-9608-4927-8d5f-664c005d6f90,Renee,Fox,paulbradley@example.org,+1-532-670-3888x4168,2021-12-11,39,Male,7913 Scott Plains Apt. 208,Brandyshire,NV,77290,Poland,28,59.83,99,10,true,true,0.15,0.36,1957.62,10,0.3,0.47
64ea5e09fe4f979a95e9d4be,ff9a2a90-1daa-4730-bb2a-7459811dd678,Samantha,Salinas,markmcconnell@example.com,(803)669-1344x690,2022-12-05,73,Male,54579 Paul Walk Apt. 831,New Keithton,HI,59453,Samoa,16,124.36,73,10,false,false,0.03,0.74,1154.88,8,0.74,3.18
64ea5e09fe4f979a95e9d4bf,cb1dc228-b569-4b46-9224-43c782a83db4,Lee,Rivers,qwalton@example.org,929-769-8988x504,2020-10-28,30,Male,50828 Johnson Ridges,South Dwayne,TX,11852,Mayotte,15,127.54,255,2,false,false,0.55,0.78,465.39,2,0.94,3.86
64ea5e09fe4f979a95e9d4c0,9b7d6f28-59d3-4c6e-987a-771ed018c7e0,Harold,Jordan,vfrancis@example.net,828-512-7705x737,2021-05-06,34,Female,1159 Cassandra Station Apt. 166,West Alexis,AR,79763,Canada,6,100.53,242,9,true,false,0.52,0.89,1837.19,10,0.75,4.4
64ea5e09fe4f979a95e9d4c1,d1cf6c12-a440-4637-ae04-aec9a96f87c1,John,Hart,anthonyfox@example.com,207-625-4591x76096,2022-10-23,64,Female,59781 Bell Stream Suite 221,Reyesview,AZ,86738,Bolivia,40,63.68,90,2,false,false,0.73,0.12,1439.21,7,0.08,0.66
64ea5e09fe4f979a95e9d4c2,619331c8-bfb6-4312-8eaf-97b475057423,Gerald,Brown,jcasey@example.com,001-674-229-4174x86369,2022-03-21,65,Other,308 Phelps Shore Apt. 947,Davidstad,GA,11439,Israel,35,122.8,13,6,true,true,0.87,0.56,1961.81,8,0.53,1.6
64ea5e09fe4f979a95e9d4c3,afe00458-0103-4d14-bf8f-1f335fcbb17f,Lisa,Roberts,ritaanderson@example.net,+1-303-243-1704x02463,2020-11-19,30,Female,9566 Paul Extension Apt. 686,New Peterview,SD,33116,Dominica,32,163.54,179,10,true,false,0.98,0.01,1319.72,4,0.59,3.54
64ea5e09fe4f979a95e9d4c4,77aaf05b-3313-4e1a-b86d-17639c474e02,James,Gallagher,duanebolton@example.org,(585)516-3194x961,2022-07-21,58,Male,7065 Justin Haven,East Paul,NC,42488,Romania,21,65.78,70,8,true,false,0.33,0.35,1578.33,4,0.37,4.02
64ea5e09fe4f979a95e9d4c5,7ced693a-8491-49c5-af37-18cb11ae9259,Katrina,Clark,kurtmurillo@example.net,001-784-381-5929x313,2021-06-30,31,Male,74410 Kathleen Prairie Apt. 099,Port Nicolechester,FL,26932,India,47,85.95,204,9,false,true,0.07,0.2,289.53,10,0.15,3.48
64ea5e09fe4f979a95e9d4c6,7c97566f-4537-43b1-9d6f-ddfeb1ae94bb,Russell,Rodgers,ssmith@example.net,3238254603,2021-05-07,54,Female,0473 Johnson Shoal,Lake Laura,IN,73829,Marshall Islands,39,58.94,26,2,true,false,0.03,0.49,1848.44,8,0.22,2.79
64ea5e09fe4f979a95e9d4c7,667f4362-0dd6-4d77-a591-b16cdfb2ff23,John,Brown,simmonsduane@example.net,502.934.8637x7143,2021-04-24,50,Female,790 Tran Cliffs,Espinozamouth,RI,46077,Saint Barthelemy,1,175.17,78,7,true,false,0.74,0.06,1671.56,7,0.02,1.69
64ea5e09fe4f979a95e9d4c8,4b89c7ac-4dad-49ac-a26b-16e36dec7975,Kimberly,Burton,wblanchard@example.org,424-437-0821,2021-05-26,77,Other,6904 Strong Stravenue,Lake Michelle,VI,33827,Papua New Guinea,46,188.42,68,9,false,true,0.99,0.93,1486.54,10,0.76,4
64ea5e09fe4f979a95e9d4c9,e52b30d9-8eb3-458f-af9b-45a9d38b3f22,Caleb,Miranda,wilsonkevin@example.net,436.503.5578x7290,2021-11-06,76,Female,0517 Joseph Lake,Smithbury,IA,52886,Chad,9,55.89,65,7,true,true,0.42,0.95,1071.04,6,0.43,1.76
64ea5e09fe4f979a95e9d4ca,c2783764-8691-4f33-bc48-012a9194dc8e,Nicole,Wiggins,millerkimberly@example.com,718-691-8750x650,2023-03-23,36,Female,777 Norman Fork,Jennifermouth,SC,01176,Azerbaijan,18,190.03,113,9,true,true,0.99,0.32,1807.43,3,0.07,3.92
64ea5e09fe4f979a95e9d4cb,d1ba3f26-a1a3-4375-a85d-695836299823,James,Sanchez,wsmith@example.net,233.472.1558x485,2021-01-24,39,Other,727 Brittany Ridge Apt. 131,West Sarahchester,AS,87592,United States Minor Outlying Islands,25,39.27,269,7,false,false,0.3,0.81,1255.79,7,0.96,0.88
64ea5e09fe4f979a95e9d4cc,6fd752ad-1623-4aa9-ae91-1adc6227ffd5,Tyler,Reyes,hillamanda@example.net,001-297-925-8134x905,2022-12-02,40,Female,09661 Sanchez Way,Pennyfurt,GU,79402,United States Minor Outlying Islands,8,180.5,78,4,false,false,0.31,0.91,272.82,5,0.2,4.97
64ea5e09fe4f979a95e9d4cd,6add9c24-3cae-4a75-b586-6c1eb001723d,Michael,Huff,gregoryhall@example.org,252.406.0153,2021-08-21,25,Male,38844 Clark Stravenue,Nicoleton,PA,04821,Namibia,26,129.38,97,9,true,true,0.17,0.03,901.72,3,0.14,3.65
64ea5e09fe4f979a95e9d4ce,baa95b01-3533-4b50-88ce-f56af7c478e7,Lisa,Thomas,leejohn@example.com,202-999-7321,2021-11-24,68,Female,0608 Allen Viaduct,Lake Daniel,MA,89898,North Macedonia,29,153.73,257,2,false,false,0.44,0.02,190.63,1,0.65,0.85
64ea5e09fe4f979a95e9d4cf,742a1c7f-27d0-459c-a395-7b6884f6ad94,Scott,Elliott,robinlee@example.net,447.208.1572x10222,2021-05-23,26,Male,6844 Howard Turnpike,Wilsonshire,DE,71217,Czech Republic,6,126.86,87,4,false,true,0.57,0.08,574.26,2,0.21,2.38
64ea5e09fe4f979a95e9d4d0,4e76700f-dca2-42bd-8e5a-047228188448,Cynthia,Becker,thompsonalex@example.org,737.837.4052x81334,2021-10-16,31,Female,51438 Brandon Loaf Apt. 747,East Jeremymouth,AR,32322,Saint Helena,45,41.42,314,9,true,true,0.42,0.62,761.71,5,0.24,4.86
64ea5e09fe4f979a95e9d4d1,9d673364-7501-4919-ac7f-3685fdcec620,Emily,Thompson,wboone@example.net,650-377-8781,2020-01-03,53,Male,31414 Alicia Knoll Suite 378,Leeland,AS,74263,Switzerland,17,197.71,95,2,false,false,0.4,0.41,381.97,8,0.25,1.46
64ea5e09fe4f979a95e9d4d2,a224ff2c-ec80-4eac-a673-6bc2565c32fd,Alexis,Bates,erikhenry@example.com,7724236966,2022-10-15,25,Other,1691 Jessica Valley,Port Joseph,MT,56460,New Zealand,29,45.96,78,5,true,false,0.46,0.59,1816.34,5,0.73,0.42
64ea5e09fe4f979a95e9d4d3,35c3b0dd-380b-4c52-93e5-28703d574530,Benjamin,Edwards,ysmith@example.net,001-466-849-4471,2021-09-04,24,Female,4297 Munoz Ferry,Reevesport,DC,38157,Philippines,34,11.69,240,10,true,false,0.76,0.94,567.23,4,0.26,1.04
64ea5e09fe4f979a95e9d4d4,d82c6781-d1f6-4e55-bd1b-474bbf8dfdc1,Laurie,Hamilton,michael37@example.org,6523266738,2022-01-09,39,Male,4798 Lawson River Suite 903,Leslieburgh,MT,05531,Guadeloupe,12,101.87,126,1,false,true,0.41,0.77,1760.52,8,0.82,4.82
64ea5e09fe4f979a95e9d4d5,d80e959d-a5a9-44d6-a7aa-7cd4479b51da,Cynthia,Hernandez,hunter64@example.net,669-372-7851,2023-08-02,74,Male,697 Christopher Spring Apt. 387,North Crystaltown,VA,58655,Bermuda,34,155.7,178,3,true,false,0.83,0.71,870.95,10,0.09,2.41
64ea5e09fe4f979a95e9d4d6,69a73dc2-33c1-4222-8b1b-e7c41ec6c29e,Michael,Smith,pgomez@example.net,(795)586-7616,2020-11-15,44,Other,6429 Karen Greens Suite 566,East Danielshire,IA,35397,Swaziland,3,70.21,236,9,false,false,0.99,0.71,1626.63,7,0.98,1.07
64ea5e09fe4f979a95e9d4d7,1d56aa08-9fdd-4c44-b2c9-52e1ef198cf6,Jeffrey,Coffey,madeline51@example.com,(986)648-8406x73730,2022-10-31,63,Female,6125 Hubbard Trail Apt. 921,Suttonport,IA,94487,India,33,54.55,77,9,true,true,0.45,0.69,1901.33,1,0.54,3.62
64ea5e09fe4f979a95e9d4d8,e921f8c8-2272-49f8-a1ed-e491faca4243,Mary,Sims,brownpeter@example.com,289.522.3751x17091,2021-12-09,30,Female,9996 Garcia Lodge,Dariuschester,NY,80759,Brazil,31,194.71,96,5,true,true,0.14,0.22,299.7,7,0.77,1.44
64ea5e09fe4f979a95e9d4d9,fe2d2bd4-5db0-4c36-9b08-cc34086fb894,Nancy,Le,thompsonmarcus@example.net,598.392.5418,2022-07-04,46,Other,13052 Williams Path,Danielville,NC,84643,United Arab Emirates,41,185.25,355,3,true,false,0.98,0.68,1157.14,2,0.03,2.33
64ea5e09fe4f979a95e9d4da,401ecb39-b217-4b6f-8765-286d3ebc8339,Norma,Lopez,annettejones@example.org,(982)747-3040x051,2020-05-23,52,Other,1817 Livingston Tunnel,Taylorland,DE,93914,Timor-Leste,12,11.17,250,2,false,false,0.95,0.27,712.02,8,0.81,3.91
64ea5e09fe4f979a95e9d4db,4553041f-a073-4c5a-9272-f7406c0c7e61,Andrew,Klein,jimmy26@example.com,+1-872-978-6193x209,2023-04-21,43,Male,701 Johnny Key Apt. 733,Rangelborough,GA,27357,United States Minor Outlying Islands,22,130.94,113,8,false,true,0.65,0.25,880.65,9,0.32,2.69
64ea5e09fe4f979a95e9d4dc,47356151-6bfe-4d68-964b-9b49b48dc95f,Sandra,Cortez,brooksangela@example.net,467.209.8588x741,2023-05-21,30,Female,2047 Barbara Views,Port Brenda,WY,77480,Iran,30,108.2,242,9,false,true,0.35,0.02,962.02,6,0.42,0.61
64ea5e09fe4f979a95e9d4dd,141b541d-1875-4a48-a5b0-4813ea695f92,Kelly,Richardson,ginagarner@example.net,822-581-4919,2023-08-14,63,Other,977 Cook Lakes,New Kyle,KS,86153,Bosnia and Herzegovina,2,13.59,8,1,true,true,0.53,0.61,1779.54,8,0.66,4.83
64ea5e09fe4f979a95e9d4de,4ee9eb05-4451-42b6-88f2-2074c394c450,Leslie,Reyes,rodriguezdonna@example.com,(373)651-6792x6225,2020-07-23,35,Male,715 Peter Burg Suite 875,Samanthaview,WV,66601,Philippines,32,22.14,250,2,true,false,0.33,0.69,921.34,5,0.42,3.77
